X1_f1,X1_f2,X1_f3,X1_f4,X1_f5,X1_f6,X1_f7,X1_f8,X1_f9,X1_f10,X1_f11,X1_f12,X1_f13,X1_f14,X1_f15,X1_f16,X1_f17,X1_f18,X1_f19,X1_f20,X1_f21,X1_f22,X2_f1,X2_f2,X2_f3,X2_f4,X2_f5,X2_f6,X2_f7,X2_f8,X2_f9,X2_f10,X2_f11,X2_f12,X2_f13,X2_f14,X2_f15,label,perm_1,perm_2,perm_3,perm_4,perm_5,perm_6,perm_7,perm_8,perm_9,perm_10
0.04091285765043759,0.7140459128816045,0.034581060975731014,0.7063191937249503,0.0485080606021489,0.9932784771467726,0.03768425752483364,0.9938042780496957,0.0008702769102359949,0.2,0.8933061266379801,0.9233153743413073,0.6315907848884939,0.2,0.33333333333333337,0.4103876773403292,0.22253533794797,0.0,0.18003115952096216,0.0025742029904762503,0.0,0.0,3.9455767722542774,3.78580379564844,3.053644789828372,3.18931260140701,4.277490469309362,3.839515598449003,4.1351115715319615,3.9287186244321948,4.150082502569227,4.453758216741556,4.025180542099264,3.195954629588131,3.550617992404625,2.7897339179432055,4.446846934966937,-1.0,126.0,461.0,749.0,682.0,327.0,1036.0,1142.0,1258.0,891.0,672.0
0.012588458382730712,0.6486658801984847,0.13811486541336923,0.6716970374664109,0.17480409457782634,0.9219837820995652,0.12391716130614693,0.9350640008413728,0.030269730848758256,0.2,0.0,0.0,0.09003485439277296,0.2,0.0,0.37541145176330865,0.29362329859892766,0.25,0.1045766325285829,0.000555646139265842,0.0,0.0,3.041994031215275,2.450764276268176,2.237690934131092,2.6089085944268424,2.934530079876661,3.0116101437922205,2.9765687633659077,2.577529899028176,2.661353840676897,2.738026492012214,2.723900890711108,1.845556640465745,2.6861304845576877,1.746365782120576,3.4822537340655106,-1.0,440.0,430.0,579.0,1060.0,1241.0,148.0,313.0,532.0,410.0,26.0
0.014162580758616084,0.7129005650263597,0.08527955690189963,0.9495614041315636,0.02037934295749182,0.9931775797132434,0.0026455106616757014,0.9988162841188383,0.00036976776170161255,0.2,0.9164795197353286,0.0,0.05087836473317187,0.0,0.0,0.35434590658540754,0.37095079748640525,0.4,0.12918958475357392,0.000981621141907661,0.0,0.0,3.407435152279267,2.9639287607802864,2.465098038905635,2.8875383884826524,3.8222538011692513,3.5472477011641756,4.038256754777689,3.2041389191815517,3.1829817996694043,3.774625442946947,3.343538011947316,2.1705199239095223,3.0180172339790428,2.2293096912125288,4.3734458758906545,-1.0,877.0,1154.0,617.0,1270.0,937.0,44.0,321.0,823.0,498.0,1138.0
0.011801342118955272,0.7140975474160624,0.09624929426747168,0.9537423480267644,0.02110065341156019,0.9920139604603588,0.0025490531772722337,0.9987214030020588,0.0004563066882456724,0.2,0.979668780201767,0.0,0.050736603631106963,0.2,0.0,0.4114169751017961,0.3790975730538963,0.2,0.143000669715078,0.0013068541789979008,0.0,0.0,3.5332616195089646,3.017910036494509,2.522897847552412,3.086311760542916,3.932441074855304,3.612777932555544,3.9980889278834293,3.367409464765494,3.138477470037614,3.908540074416259,3.550274732837099,2.2288183956471714,3.1927111837408937,2.283721003473474,4.394739302435572,-1.0,930.0,1284.0,201.0,661.0,1111.0,323.0,269.0,792.0,127.0,1108.0
0.006294662087410786,0.5841384793151291,0.30737498372718164,0.9145106192108114,0.08494769816254974,0.9290006741586768,0.013239665453421673,0.9868398912516021,0.011431092361042379,0.2,0.0,0.0,1.0,0.0,0.0,0.3511349686317311,0.5759631881885938,0.3333333,0.1262584850961856,0.0009211942828134429,0.0,0.0,3.5360130201079616,2.7014644530515968,3.4131424979566107,2.9048714145201426,3.41621599417155,3.657203293520936,3.849614122245436,3.4918117318996367,3.0967376702471,3.6189179787177803,3.214364073534272,2.9557207042017537,2.9599926277797937,2.8710260311513425,4.069190094721014,-1.0,202.0,639.0,1220.0,1004.0,317.0,1157.0,236.0,809.0,714.0,394.0
0.011801391687204748,0.49311967360965847,0.3058563985510876,0.955708497587683,0.0357274416309517,0.9757825084673466,0.0024980392593002983,0.9978563951591158,0.0014371226241602416,0.2,0.0,0.0,1.0,0.0,0.0,0.4240189691834694,0.45915500065104126,0.5,0.13482781491493787,0.001106082027200026,0.0,0.0,3.5379119353874477,2.784337409346843,3.3919423983928483,2.8380636561856813,3.493285189353238,3.7624215298581434,3.8760215655245416,3.4168201003516656,3.155002456108992,3.631514636294137,3.2497427368190372,2.9015370989587628,2.9166769897091123,2.9195163250730585,4.107463171254029,-1.0,575.0,1196.0,740.0,538.0,542.0,172.0,100.0,626.0,145.0,821.0
0.022030080853492468,0.5609084753792657,0.14144646301168623,0.8925809981080159,0.04686980364291626,0.9829371150990365,0.00873749918667001,0.9961233344024613,0.0014288115364878438,0.2,0.9185843677585669,0.0,0.04985263317774096,0.2,0.0,0.3750834680079122,0.2979188640400853,0.2,0.1649734167884785,0.0019813542019513682,0.0,0.0,3.3447008786502903,2.8260146925078873,2.395940164363348,2.9372992872528743,3.7556635604660586,3.480058641206694,3.778749213268818,3.146302482485188,2.937194264417336,3.7303735364102173,3.3686541682869717,2.1159429437902126,2.9758351850445655,2.2400670125095767,4.174308811280901,-1.0,1090.0,299.0,534.0,879.0,1159.0,753.0,188.0,771.0,444.0,455.0
0.03304614513996957,0.4971935059821335,0.13094176998204177,0.43756931731998233,0.19839542313991046,0.9413750651569085,0.16849066486422404,0.9415625440258034,0.01801517285231002,0.2,0.9586742674747186,0.9650415921914874,0.09006421693729864,0.0,0.16666666666666669,0.364785752699707,0.23877110589697023,0.3333333,0.10258548790658883,0.0005285743903763359,0.0,0.0,3.3661939232967852,3.4549841154396224,2.317191831344217,2.6438406153287652,4.185654979256046,3.440298714751671,3.8966665393318483,3.1317528434025714,3.9059764836365494,3.7632118518110627,3.2095132710719456,2.6358593787369964,2.9756416071390195,2.272693840368846,4.174088163717697,-1.0,421.0,849.0,1088.0,1052.0,360.0,996.0,798.0,719.0,1101.0,298.0
0.048782737021288866,0.5833380838509237,0.06351096775156845,0.798043032102176,0.041942275410571495,0.9927150409442412,0.015299371846676816,0.9967705680270179,0.0005586133132793287,0.2,0.941107037281975,0.8538930777758342,0.05036233116839469,0.4,0.16666666666666669,0.4292480292210108,0.22520826785879566,0.375,0.16455628722145782,0.001966542756324483,0.0,0.0,3.775440323766925,3.89147384862653,2.5563408701088437,3.1606143762940926,4.456397497784702,3.894904162061568,4.176294163631004,3.666636918958136,4.046886532803802,4.164288603606814,3.8776737783224378,2.824822123950656,3.4991517880057907,2.521286960615921,4.553239789128862,-1.0,1181.0,882.0,112.0,1174.0,596.0,436.0,115.0,894.0,852.0,378.0
0.148702601574483,0.7472421041291366,0.008197462120232401,0.9060298558591606,0.004619038945894066,0.9997242046234907,0.0011956075757006694,0.9998127227263813,1.9748248021735186e-06,0.2,0.9715113842030885,0.9246594606742093,0.04995099243979729,0.4,0.16666666666666669,0.42198839373373703,0.05925570288670155,0.0,0.2765985581971325,0.010046872296102584,0.0,0.0,3.9672370309526914,3.9704813256854163,2.58800865151453,3.2367628239135593,4.237535775948053,3.7387507138190816,4.051403359807239,3.893660167660943,4.030914041389448,4.189795291403231,4.2111710318916495,2.7857331012573057,3.447274753411884,2.604290426281685,4.452635487772278,-1.0,836.0,727.0,405.0,606.0,186.0,307.0,1224.0,62.0,652.0,604.0
0.041699538815134295,0.5311408653638169,0.09328220006997955,0.8963308566542753,0.028209728088256253,0.9936141402504501,0.004712104537511812,0.9986117571247756,0.00029685527030950807,0.2,0.9876078845602773,0.0,0.05006352781206011,0.4,0.0,0.4116269226067982,0.22688999388700953,0.375,0.15148991988804542,0.001542909158976207,0.0,0.0,3.4318218961273748,3.088405465527105,2.392066552319736,3.071456767347678,4.0125991833033225,3.6796645330265347,3.9324617521648033,3.2455460400782874,3.0615619816666415,3.8972086413676057,3.570586001128614,2.163786282292792,3.168319340766836,2.3005422178337236,4.300471217647443,-1.0,473.0,391.0,15.0,48.0,544.0,642.0,1073.0,651.0,341.0,730.0
0.03619118998585742,0.8200557043708709,0.015640670251446272,0.9961983672722707,0.0008350924000096213,0.999849268996353,1.1591616455986157e-05,0.9998621572773198,2.0556024751159879e-07,0.2,0.9832150680042459,0.0,0.049530097728967146,0.6,0.0,0.47853615015835405,0.14939385176442654,0.1666667,0.14696657378658567,0.0014135016686248989,0.2515337268997713,0.0,3.86170989007684,3.5372310435686627,2.5853018334236735,3.4783095354853653,4.129693862166117,3.7948790333407487,4.0675864018642685,3.7113720404002746,3.270450645541222,4.177084912905369,4.0465065116754,2.230368309115848,3.52401616012731,2.515558603383144,4.508817923930379,-1.0,1041.0,988.0,411.0,899.0,617.0,847.0,905.0,346.0,1001.0,1172.0
0.018882832974294533,0.590264694162135,0.14121883632988058,0.5927496546635816,0.19010058183659267,0.9256411330650899,0.14336189921955525,0.9341714984867739,0.026885926231328107,0.2,0.9648821450007697,0.8582429688287347,0.9962009708520125,0.2,0.16666666666666669,0.3467493534063543,0.38823803639660914,0.1666667,0.09574848621776216,0.0004429608754723971,0.0,0.0,3.884863350421201,3.72839347003543,3.322222644466421,3.209024611077652,4.514582509546038,3.9524193974603774,4.482219129660975,4.101497188597834,4.120527399838971,4.604303591120136,3.958128097436003,3.5439442865884545,3.4871789143866536,3.1559910730475145,4.566019926901344,-1.0,165.0,431.0,1155.0,748.0,836.0,405.0,872.0,318.0,203.0,869.0
0.011014969378921985,0.45194721057071435,0.3767319404932453,0.5430725009853065,0.42468024278005756,0.6688906163282594,0.26887837810816556,0.7541890412827815,0.20038427508000078,0.2,0.8513362435041516,0.0,0.05016444445702672,0.2,0.0,0.39172292452136775,0.6308229632995715,0.3333333,0.0641596045034762,0.0001716498843011677,0.0,0.0,3.1957544839107563,2.7872118773663948,2.692360982840097,3.174654187612248,4.151689362437628,3.5693847648252284,4.014928749609069,3.0090214572205527,3.1728357400061187,3.3939111022820727,2.8288745818282117,2.702057216574584,2.932869088900076,2.4439924093906273,4.190941818873115,-1.0,509.0,1137.0,1115.0,471.0,769.0,41.0,410.0,902.0,790.0,165.0
0.07238390997834869,0.7175359981862004,0.02057009009395651,0.9893838832803293,0.0014498334694810536,0.999803050349416,4.7596917132566604e-05,0.9998592095999347,4.092828326430538e-07,0.2,0.9629156751963385,0.0,0.049553429901445095,0.6,0.0,0.4182928574126157,0.10639004905557171,0.1538462,0.17425007834881773,0.002332830343017112,0.08384459240217225,0.0,3.664343202475959,3.2979888585715824,2.4384518792771757,3.3358366937816486,3.950290642006545,3.6674992484450164,3.8841094994412924,3.5275660903203807,3.0856463077540006,4.012901323789898,3.947659637607021,2.1488171311995288,3.361641691057614,2.3689898079637968,4.3221303224143055,-1.0,640.0,1028.0,361.0,383.0,947.0,2.0,818.0,592.0,456.0,695.0
0.011802410590110661,0.44006621251618205,0.37598947334208566,0.7339267372715241,0.2413288102938433,0.8163562691263232,0.08700847310438468,0.9222099028193215,0.061857592430987124,0.2,0.0,0.0,1.0,0.0,0.0,0.46084641466919873,0.569164120458856,0.25,0.10773539377261905,0.0006006752487010222,0.0,0.0,3.3799586249467057,2.543268980849798,3.366102444783142,2.81046980424814,3.403398043653116,3.594230886658167,3.6486912903219038,3.2466800070811668,3.013204408695667,3.3880375456292624,2.912832129223231,2.9721013805702974,2.758032748193907,2.8685944546002142,3.825820728056141,-1.0,747.0,1050.0,584.0,852.0,447.0,152.0,535.0,1013.0,1227.0,617.0
0.04799553263618102,0.37584236010812355,0.14697071932624967,0.6550926428224124,0.11002979035067151,0.9706273639134545,0.046070629411603,0.9854592110612577,0.004021462760128574,0.2,0.986114898894531,0.0,0.049734488401810696,0.8,0.0,0.43320075461982643,0.163608123322392,0.5714286,0.13282259289123524,0.001060550028678048,0.0,0.0,3.396024078846928,3.2818013568234514,2.3038405086506115,3.1909966587435505,4.336327916198556,3.8072230992998204,3.941191390677333,3.150621848822375,3.0368133290842927,3.937577048976308,3.5916812403969747,2.1762345882822065,3.3629009696148775,2.2859432391036245,4.2616677297112915,-1.0,583.0,819.0,327.0,1181.0,1121.0,195.0,810.0,402.0,581.0,818.0
0.0369779868098029,0.4749499744108756,0.1318630700480335,0.896584906138442,0.0352895012009946,0.9899736746435541,0.005240260993469641,0.9981139486000509,0.000521347785259304,0.2,0.985471094231531,0.0,0.04915276272128822,0.2,0.0,0.3936113691650059,0.21641293485769386,0.2857143,0.13163293705832152,0.001034202479593302,0.0,0.0,3.2736042024539023,2.8089649544880806,2.3088277630002048,2.876304515578525,3.7926540444008454,3.509543213158283,3.7631518909366752,3.066746924247739,2.925436748586088,3.7496726134746474,3.3397126646505315,2.0701679672496764,2.9064186943380728,2.2480746679864536,4.141834047207793,-1.0,912.0,1035.0,773.0,1100.0,107.0,539.0,1134.0,68.0,702.0,596.0
0.015735805398427602,0.5932094273090897,0.16023813119340696,0.7221360447947789,0.14821913324465902,0.9337580406571272,0.07662066569071575,0.9597043446694784,0.01879696521725277,0.2,0.9634109539044856,0.0,0.1823440641295653,0.2,0.16666666666666669,0.3716648837146658,0.2667390830305163,0.4,0.06359177750505055,0.000168324154424035,0.0,0.0,3.3642150943101408,2.9512768843347232,2.5299202037545934,3.0736175744038574,4.029960095238974,3.6357336951794186,4.001371390246605,3.0754781808397036,3.253322603452224,3.8820365923306803,3.2845409756698998,2.36117014748966,3.135110052924959,2.2914817693446397,4.297440742327488,-1.0,542.0,711.0,121.0,776.0,129.0,511.0,519.0,715.0,934.0,1167.0
0.012588452875147435,0.44387356736117584,0.35710918522629087,0.5486889079933983,0.3918877109786752,0.7146132321323438,0.24158736476410744,0.7936565356819663,0.15710073415775935,0.2,0.0,0.0,0.27448720184033065,0.0,0.0,0.32814564915267713,0.3388645264053472,0.25,0.08368242212542919,0.00031727445385090823,0.0,0.0,2.795476582955779,2.179662399126154,2.452652018969848,2.5610097283365136,2.9026469607070013,2.9356955288474893,3.0013250485820415,2.4068660502713173,2.6512857145228645,2.4946749673205404,2.311003324626893,2.216683252001658,2.2791261987130014,2.092140967533917,3.332489865768354,-1.0,984.0,691.0,827.0,693.0,295.0,1230.0,1152.0,1138.0,7.0,293.0
0.01573564567851262,0.9861720899282796,0.0002787619517538598,0.8883844437234304,0.0022816766240297695,0.9998280725783449,0.011877209395493655,0.999681466378458,5.100489941282154e-06,0.2,0.0,0.8462814924304645,0.4818920082868047,0.0,0.16666666666666669,0.473897948186147,0.3177978487921222,0.0,0.3137590908860132,0.015303380108371465,0.0,0.0,3.9270438841071713,3.617587598641681,3.035622514355022,2.8473525697562763,3.388664994461524,3.469259374460948,3.5949014047468504,3.6870156273535915,3.9310853477551846,3.5019144814500094,3.6945861771905597,2.8143746998620287,3.2362133002482736,2.4434823277431397,4.093082977587765,-1.0,313.0,334.0,14.0,958.0,191.0,1161.0,1027.0,12.0,1217.0,1194.0
0.013374891706180026,0.9749904449331105,0.0006248264636901891,0.9987202875969199,0.0005263340683989681,0.9998757442742868,1.5778529480969476e-05,0.9998634081214027,2.5415698004500535e-08,0.2,0.8876110557277915,0.0,0.052431495999647984,0.0,0.0,0.4754753294084476,0.3077736426049811,0.1666667,0.43967441046841743,0.04908479572923969,0.377300590349657,0.0,4.032039130548626,3.671069197041578,2.936529464264164,3.1819498090453626,3.9491216236762496,3.709445773859816,4.331996282560507,3.71681655615756,3.4756106947312015,4.008571983284947,3.860253127438349,2.2410751355725114,3.2236434138540444,2.6727930765975643,4.653123618565075,-1.0,368.0,330.0,1048.0,405.0,580.0,221.0,54.0,16.0,692.0,641.0
0.015735651186095895,0.8503486867474109,0.02073603544010889,0.9916732092784971,0.001896506169014856,0.9996620056034188,0.0002182132865267515,0.9998229239578612,6.790513877649128e-06,0.2,0.957387811300542,0.0,0.05268620291814649,0.0,0.0,0.4128328686558392,0.4057466032114901,0.6666667,0.2974738448799567,0.012795487899275705,0.0,0.0,3.722575793771813,3.5327258809135262,2.752738031263415,3.0280717641250527,4.186456687096931,3.856281054036749,4.5489050264311235,3.4588796434575144,3.597096585514676,3.970685689080593,3.6526546743906367,2.3417850119495336,3.2630248863453124,2.4287274078776613,4.786464315939119,-1.0,29.0,1165.0,28.0,583.0,792.0,950.0,71.0,1008.0,224.0,9.0
0.007868096015386761,0.9070074178761969,0.012977377216357373,0.731286571139721,0.05181168777921277,0.9916301970698215,0.11435810641634417,0.9783682288620887,0.0036110558469952367,0.2,0.0,0.0,1.0,0.0,0.0,0.3798670494903529,0.39905002873471557,0.25,0.10001255427299913,0.0004950459577470975,0.0,0.0,3.515882637609644,2.801323881111489,3.100341264886387,2.709982652293993,3.1475182123642975,3.338428159087237,3.547177294305223,3.341805120141549,3.0478635837663144,3.471652963765568,3.294462265093386,2.4601436150709546,3.0242560510822263,2.3633641843125295,3.8303474418806482,-1.0,749.0,350.0,950.0,908.0,602.0,1070.0,903.0,855.0,245.0,526.0
0.012588513458563462,0.8589324165700778,0.021731582221216583,0.7868436290255026,0.045102483227183396,0.9920178742758963,0.051658719674304264,0.9892137877624902,0.0019614643825411043,0.2,0.0,0.0,0.4746767154906146,0.0,0.16666666666666669,0.41348071440628376,0.25745559976593885,0.0,0.1531029362690639,0.001591127513936307,0.0,0.0,3.3387451711545655,2.5257505771373374,2.662731970656003,2.6850068878944846,2.8277922991970454,3.108628644395608,3.05395665153388,2.908331511528523,2.8556055579173227,3.121083582165041,3.0567392467986547,2.0595639648417454,2.8686966034330266,1.9376562733524942,3.57296579821325,-1.0,1125.0,1020.0,303.0,108.0,486.0,998.0,829.0,3.0,587.0,1032.0
0.011801661558785235,0.7991604479860835,0.046254316396008424,0.8650158078406448,0.042423857788541894,0.9888770246545925,0.021418780116210203,0.9932863216214843,0.0018043862048990917,0.2,0.9547764989964697,0.0,0.17292258129433527,0.2,0.0,0.3709019796926212,0.3327325799382007,0.2,0.1491728026445207,0.0014755646462411953,0.0,0.0,3.523286370982976,3.057774413867716,2.5255256062644276,3.0278392099599416,3.8487823393933334,3.5218782649960922,3.972018677334851,3.3666051054512205,3.129977901308336,3.9025098969372967,3.569494684737286,2.1872997788751367,3.1935307020664854,2.247142262283217,4.321205894229143,-1.0,84.0,616.0,336.0,961.0,1192.0,17.0,218.0,822.0,958.0,215.0
0.023604093077712343,0.8328770768256795,0.018501635320860903,0.8705309010880452,0.019837163144948895,0.9974393747833218,0.011425130166612592,0.9981814611851182,0.0002215434929418808,0.2,0.9295361965708725,0.9775168170070999,0.13954662947298768,0.6,0.33333333333333337,0.4572277643460407,0.26530626918807043,0.0,0.20551229511034144,0.003867116295004107,0.0,0.0,4.190993868624281,4.1848918387051555,2.897443039066123,3.6554180572668216,4.59732956350325,4.048528515143103,4.266593340061001,4.141243253609829,4.3512565596701585,4.509956380634342,4.380068974587223,3.175750537203557,3.9993242859999008,2.64720674504182,4.772759316406807,-1.0,1283.0,848.0,1248.0,1233.0,53.0,222.0,1126.0,929.0,71.0,1258.0
0.05271368646263162,0.8811290437635311,0.0046743284022333,0.9976101511538853,0.0005795313293623956,0.9998749007137663,1.9088950345696473e-05,0.9998628384288778,6.309587976308831e-08,0.2,0.9865717776469591,0.0,0.0516567984135975,0.2,0.0,0.3949624239989355,0.11862613546575075,0.08333334,0.25851175093799345,0.008046063915219363,0.06860008904293932,0.0,3.633267379002269,3.203304615947804,2.4637928741983446,3.0694900818152395,3.70434620104123,3.453643314921132,3.907648113383617,3.416693001414307,3.14013970895704,3.8608582786003742,3.7839305269192494,2.0249073451020787,3.097688320801241,2.3075158696927023,4.3117977485600525,-1.0,468.0,290.0,975.0,937.0,464.0,123.0,285.0,471.0,532.0,1110.0
0.036978609166713,0.8024294315662065,0.017902989856286806,0.804050403255377,0.024525467697821025,0.9973975107341505,0.01819089267527288,0.9976686850432962,0.00023677364426922363,0.2,0.9550860049458681,0.9750119025140659,0.05892886932008018,0.2,0.16666666666666669,0.35828279455154416,0.162515210573957,0.0,0.18568900573388725,0.0028280342457635307,0.0,0.0,3.7538965051073028,3.739168775998383,2.4442552222762988,3.0086548111124887,4.05601092116465,3.5125659617960805,3.911665498297824,3.6810256718587744,3.972697489627342,4.03896606803576,3.881768222635354,2.6625883445109495,3.3237887256872645,2.376315855853083,4.362015803705591,-1.0,1274.0,403.0,35.0,721.0,1080.0,1164.0,434.0,954.0,114.0,1282.0
