@relation svmguide3

@attribute X1_f1 numeric
@attribute X1_f2 numeric
@attribute X1_f3 numeric
@attribute X1_f4 numeric
@attribute X1_f5 numeric
@attribute X1_f6 numeric
@attribute X1_f7 numeric
@attribute X1_f8 numeric
@attribute X1_f9 numeric
@attribute X1_f10 numeric
@attribute X1_f11 numeric
@attribute X1_f12 numeric
@attribute X1_f13 numeric
@attribute X1_f14 numeric
@attribute X1_f15 numeric
@attribute X1_f16 numeric
@attribute X1_f17 numeric
@attribute X1_f18 numeric
@attribute X1_f19 numeric
@attribute X1_f20 numeric
@attribute X1_f21 numeric
@attribute X1_f22 numeric
@attribute X2_f1 numeric
@attribute X2_f2 numeric
@attribute X2_f3 numeric
@attribute X2_f4 numeric
@attribute X2_f5 numeric
@attribute X2_f6 numeric
@attribute X2_f7 numeric
@attribute X2_f8 numeric
@attribute X2_f9 numeric
@attribute X2_f10 numeric
@attribute X2_f11 numeric
@attribute X2_f12 numeric
@attribute X2_f13 numeric
@attribute X2_f14 numeric
@attribute X2_f15 numeric
@attribute class {-1.0,1.0}

@data
0.0228164205480261,0.6733049412320102,0.0734913873275613,0.883274324754598,0.0357620587593456,0.9908729763884978,0.009542330981699,0.9970096455205067,0.0007621255856191,0.2,0.97990506101038,0.0,0.0522061516256751,0.2,0.0,0.6119276713924934,0.3057717558924469,0.1428571,0.126648036802482,0.0009290630926585,0.0,0.0,3.552115026240343,3.0220422894361407,2.480720386919489,2.97105472883818,3.9616329390025498,3.6467001866063553,3.831233974903624,3.2388485917186016,3.147708581715321,3.834022099410605,3.481493791990634,2.1220744669327507,3.139672758416333,2.231728333877496,4.259022629168196,-1
0.0188828274667112,0.385194830657088,0.217961569209289,0.7386934114356852,0.1252688539936308,0.9497223171008954,0.0402775438120198,0.980909746464825,0.0079630165764097,0.2,0.9036427489525056,0.0,0.0846672970598,0.2,0.0,0.8287247983468427,0.4672096107295794,0.2,0.1069071348425846,0.0005886167785549,0.0,0.0,3.5298932258152003,2.9192194999885235,2.653655808275032,2.906144971777603,4.235981699280869,3.874550214737409,3.817843537037759,3.08169534833775,3.1661668090918336,3.764142076313904,3.179653706451945,2.32168747765978,3.0889131694373857,2.3678589872534093,4.209503204473061,1
0.0070810843956935,0.4809341641980676,0.3753003464057393,0.6722119590047452,0.3202380927508471,0.7374262499612124,0.15344911565638,0.8523897406828788,0.1265384395358354,0.2,0.0,0.0,1.0,0.0,0.0,0.8442235536193881,1.0,1.0,0.088612512825436,0.0003649470125441,0.0,0.0,3.9285383943374255,3.4951449914871096,4.065945464901151,3.1523184288561445,4.641649131181692,4.588641476708427,4.740230548412427,3.6287361343313336,4.042252308423801,3.7568076949702474,3.0222943343475257,3.7091398076333872,3.409920450607913,3.283448161333512,4.680119722558309,-1
1.0,0.8146208386285864,0.0005325086923751,0.9381983436041296,0.000764716344461,0.999873154855267,0.0001440654273265,0.999863624454406,1.5164882959446003e-09,0.2,0.962109852702152,0.952778701276436,0.0731452872489845,1.0,0.1666666666666666,0.628186081982944,0.0027753708713129,0.0,0.6875026827835223,0.2467651605804808,0.0,0.0,5.569668491641699,5.491859580157178,3.702499469635335,4.2982158622438815,5.74267739224079,4.927981007318114,5.356742756864628,5.341878436296921,5.005393558932879,5.091161080390782,5.683647094098811,3.9950650453780874,4.266806321041057,3.7832372663249023,5.036365770375487,1
0.0251781493625984,0.5616569955885728,0.1217243481700913,0.7153898426556853,0.1071533327956268,0.9662340216230834,0.0525919408357554,0.9804361440863876,0.006409859044384,0.2,0.9434296003694698,0.0,0.1810821061675309,0.2,0.1666666666666666,0.5589009688041833,0.3207434839652966,0.3333333,0.087248620299244,0.0003512690786366,0.0,0.0,3.489784852318146,3.0140832042988848,2.6172012231049377,3.035255528465392,4.136225436139181,3.77344843788268,3.9512131608006777,3.1061614500316725,3.292382507098411,3.923505631325701,3.3169515271852936,2.3486948167208257,3.2200949966472394,2.283551077542955,4.287054251657013,-1
0.0653029753889202,0.9243865189326972,0.001491240701597,0.327155567839245,0.0177383222272558,0.9994811324984268,0.1189499554156258,0.9968818169824184,7.11343241858121e-05,0.2,0.0,0.9205597830556852,0.4485167931601226,0.0,0.5,0.362691150705896,0.1369721662837985,0.4285714,0.1324662730840541,0.0010526052844156,0.0,0.0,3.588895957738444,3.5898166069481845,2.690654796054362,2.6180174334444186,3.617169801813661,3.3050456148751435,3.425789415932573,2.9931370937004105,4.101801504639956,3.4160836779274746,3.168635284816601,2.6154509489722866,3.3037146479769386,1.9379512333226236,3.8340398186485576,-1
0.0125884583827307,0.967100110338908,0.0009305836726286,0.5321043072253282,0.0183279774021645,0.9992729998931476,0.2028664758921237,0.9923039402426423,0.0002664097349881,0.2,0.0,0.8405013304172656,0.3962940869528922,0.0,0.1666666666666666,0.4247932436700016,0.4303821115806394,0.25,0.0884143907046685,0.0003629361619072,0.0,0.0,3.658349356225648,3.4435999414015925,2.7358407896567893,2.682553611858524,3.593931809581381,3.298734316742016,3.4882525940468705,3.295465677399049,3.874080300965056,3.347037729961153,3.2694465813306994,2.5996759618535954,3.274834778639818,1.9994816991151392,3.980291393607355,1
0.0188830477700422,0.502787006494617,0.2026232145523048,0.7686596550060031,0.1275301028647326,0.9411238302521976,0.0449382967289066,0.9755220264330284,0.0117698403833355,0.2,0.9675949346653006,0.0,0.0522851989632853,0.0,0.0,0.4100733652148523,0.3661972806866629,0.2,0.1192908635816694,0.0007886532980428,0.0,0.0,3.213508955128236,2.640924135281488,2.366972027270191,2.751939301585137,3.754461902841686,3.401875312152425,3.757456464676788,2.946851053455518,2.929106005927316,3.616800294768701,3.048835796962928,2.1143815847205047,2.7775662563856174,2.2081081872517885,4.086043585107399,-1
0.0094416290798616,0.7322343882747356,0.0930792924608776,0.7218740917984505,0.1313200615079931,0.9480858108045214,0.1034260642386479,0.9519012313999008,0.0198585336380697,0.2,0.0,0.8355569507786156,0.4580074200518164,0.0,0.0,0.4016363452024288,0.2521127467616577,0.2,0.058362484324467,0.0001398056996294,0.0,0.0,3.397960237310178,3.1474819696005345,2.5523440482318005,2.505403620797418,3.211416596430303,3.1875300070910844,3.284544621984457,3.220471453208356,3.571262993383633,3.139600789876171,3.145968005095921,2.5714922586303945,2.799884945451918,2.2513220361569477,3.7220367685519617,-1
0.0157360201941753,0.6177283688428742,0.1416082735962205,0.867848999358274,0.0662440194596168,0.9722259270053176,0.0171903385531726,0.9913977656202776,0.0037228737706634,0.2,0.9637270328192774,0.0,0.0293077133941603,0.2,0.0,0.4049741179802102,0.3838297806696678,0.0,0.0920329752750055,0.0004009602507791,0.0,0.0,3.3613828221469544,2.6969863329575947,2.373552679633231,2.9856169326100237,3.7412648136969695,3.424288233499546,3.687210705260044,3.189302266866353,2.8835366234105693,3.75684789441541,3.334118768755459,2.1224469429007886,3.032648015338804,2.1609548414438,4.12361205768897,-1
0.0267518421469883,0.9154602679954384,0.0039363325214295,0.8484271500299199,0.0100535447623024,0.999365219452916,0.013190653050979,0.999050287864532,4.534589463026867e-05,0.2,0.8199492959143254,0.9234606371407093,0.4476644374321169,0.0,0.1666666666666666,0.4184739726683814,0.2140846123637192,0.0,0.2355233539478803,0.005952398186538,0.0,0.0,3.9427827110212377,3.8176288667760376,2.8915754151055526,2.970395693208924,4.006108168117638,3.624289520100728,4.096767256677317,3.898063787905197,4.128995169972958,4.159372067813514,3.9832473567882896,2.9137902226268224,3.3241486791759853,2.6667475353601877,4.451871568892914,-1
0.0118021517336967,0.6302176674502025,0.1427366876305359,0.5857281632287755,0.2166694800772301,0.905039392898445,0.184358493793318,0.905182091490882,0.0434184589942581,0.2,0.936394797670864,0.0,0.1846470768960734,0.2,0.0,0.4095110686734093,0.3421386890590021,0.2,0.0892844202856743,0.0003718268401184,0.0,0.0,3.288002146824659,2.8162140298019693,2.4383541886002607,2.920073374524881,3.867802548046151,3.3816844692540653,3.7907731542033054,3.028205274380852,3.008336373246754,3.633140975607454,3.18528279710295,2.181067638134842,2.9801350415854406,2.166907618620196,4.082480801055161,-1
0.0377672840765553,0.176828782162157,0.2571240265228174,0.4956630797307645,0.2130267276490857,0.9246135877875375,0.099023530098482,0.958810331444305,0.0151983040133097,0.2,0.936764613460626,0.0,0.0668794886345536,0.2,0.0,0.5037142840512586,0.2069789799934215,0.3333333,0.1091622884408839,0.0006218749241784,0.0,0.0,2.958134368820572,2.5247672280101603,2.1398622428550134,2.5494985704280198,3.8059741902834734,3.368716185920368,3.449355772102942,2.535485396526262,2.700991033205049,3.418203676334472,2.778763782693619,1.9330617862296693,2.5999271334917835,2.11259371010023,3.747691200428097,-1
0.0125883151855655,0.4073157151639811,0.3270217241914011,0.8947678423664305,0.078180945835544,0.9512892069657248,0.010460380771805,0.9921983215020012,0.0050124417046862,0.2,0.9191030554487288,0.0,0.0663238103725619,0.0,0.0,0.4380192596717644,0.3840473173698348,0.25,0.0929358905895108,0.0004108867704183,0.0,0.0,3.264564930948909,2.6105651485497643,2.497449003689526,2.8377490323531607,3.859766991594186,3.5381659278845645,3.840099834888136,3.012318459913477,2.9816688936504203,3.679216484490548,3.075074050588032,2.2761067438809275,2.7740938265610207,2.400443030381171,4.206516672422814,-1
0.1833229395874038,0.7542426156155392,0.0052012205382429,0.8065369913711121,0.0061167422935014,0.9997387403713216,0.0034798037179919,0.9997645225222636,2.5489998195191032e-06,0.2,0.9983346181366566,0.9430228099663718,0.0313478314071732,0.6,0.1666666666666666,1.0,0.1078434661335622,0.09090909,0.3116700967832906,0.014962677339182,0.0,0.0,4.500810651531902,4.613823272035765,2.954902240842552,3.405830491996338,5.022297111229684,4.358610764561773,4.328263572216908,4.088590171967176,4.566304614001934,4.419374710827093,4.474221499778029,2.997042954358481,3.8791972357586166,2.816051427552168,4.736999951,-1
0.0094414308068637,0.243966074059923,0.7281353067491595,0.5628392831685792,0.5685347035209823,0.3794032257061273,0.2495465163612372,0.6806704124010718,0.3644412348239652,0.2,0.0,0.0,0.0577002731021842,0.0,0.0,0.6687697062670617,0.7595411544400756,0.3333333,0.0679842730037436,0.0001952829896819,0.0,0.0,3.0154782617116505,2.455034929040301,3.0107571474499664,2.9598885432703232,3.719856206459512,3.543330438428305,3.411127815403001,2.5448101776639063,3.1652335775216773,2.404421935285415,2.001778946428139,3.001034165502395,2.4112616062124577,2.651905343218093,3.6795293557116473,-1
0.0582235829228088,0.4013880946802743,0.087154805541205,0.8336030811626816,0.033075673372622,0.9945043969202616,0.0069880633379115,0.998513686071402,0.000232874500287,0.4,0.94508298945385,0.0,0.0720823420887354,0.6,0.0,0.392482850564618,0.1781913182985492,0.0,0.1774762264993932,0.0024653387239766,0.0,0.0,3.418514614466422,2.797515487855374,2.4005758061994698,3.266107958041346,3.862984208900158,3.511330312586689,3.531097067694866,3.286005140804406,2.762271175284836,3.821626757209891,3.591088521293535,2.059614839973765,3.114813273295416,2.2789807201098777,3.922889702465214,1
0.0102278531151465,0.4585931408484628,0.382743096312289,0.3307333460088167,0.6398854861481716,0.4867307601287555,0.6014392017641362,0.4347934458592224,0.4740375673521403,0.2,0.0,0.0,1.0,0.0,0.0,0.3766649101103869,0.8050485509493437,0.6666667,0.0674082534190777,0.0001915835156841,0.0,0.0,3.2193431243109805,2.85665738618744,3.740276642610248,3.2256640077100944,3.88842735541478,3.6842447272274383,4.089596351407836,3.1908010143947574,3.4552188064584484,2.925505390922779,2.6135400121073173,3.602552107734962,2.844283337251919,3.0168733548919198,3.968753398615704,-1
0.0094417392315271,0.802885837521134,0.0526191643777068,0.7305579880470396,0.097886790793478,0.9702186626012864,0.1016193910095686,0.963673212810236,0.0115215382209312,0.2,0.0,0.0,0.0905662217308024,0.0,0.0,0.442650422785003,0.5138529305487938,0.3333333,0.126920353753566,0.0009345907794941,0.0,0.0,3.259702700766287,2.6417065488193336,2.4587399751601797,2.601341346966718,3.118996341585265,3.1914637539836286,3.2791180128758834,2.7764033607949026,2.918652912728159,2.897542745724862,2.7912038025660197,1.9547357826537584,2.8812890724606803,1.7465567901507348,3.7514687055506655,-1
0.0251772736568576,0.6993577534117847,0.0589067406455297,0.891436785735469,0.0290525670892371,0.9935275653574012,0.0078090418067294,0.9978299315944404,0.0004729730033121,0.2,0.9844701584488262,0.0,0.050199668986248,0.6,0.0,0.3952851286101055,0.2498843028968462,0.1428571,0.1372648208500627,0.0011633577491199,0.0,0.0,3.56950046281137,3.155969572959015,2.406085516351423,3.290937123884091,3.996815005587339,3.627708502734559,3.862456450881904,3.445401236574026,3.025510477215607,3.9865721517095696,3.799140316014912,2.1659263350719686,3.408405181709221,2.233335575858608,4.309039905417063,-1
0.0086551131426632,0.3971587569033251,0.5400083069708592,0.6794785575840256,0.3877172044814722,0.6062798302466709,0.1564177879266011,0.8136636837995137,0.1978390196939279,0.2,0.0,0.0,1.0,0.0,0.0,0.4750737083592271,0.6564530745622728,0.0,0.082366415842754,0.0003053586783067,0.0,0.0,3.2933451789162285,2.374550489660292,3.4980515197810558,2.964065518550242,3.3841921474718264,3.510870957486929,3.512665029580463,3.233826074775003,2.969365878352032,3.1770932028338787,2.7104059931448985,3.2341500521734337,2.614390398149673,3.0456721461282603,3.6770933036991207,-1
0.0275384737434355,0.6082975437905717,0.0871399848372233,0.3285063243937305,0.202548392154448,0.9487935731724736,0.2639528462146761,0.9217754053263456,0.02063950649715,0.2,0.0,0.8347540668371053,0.5969321424123822,0.0,0.0,0.4051425091447637,0.3099426037783405,0.5,0.0931649368386217,0.0004134328316691,0.0,0.0,3.2953234489046324,3.2520154893380644,2.5976574255718266,2.3131028075824447,3.497663607498381,3.19967014810116,3.409880397276269,2.9851567855590444,3.604419343991173,3.100074733050354,2.9254625739798,2.551177155317398,2.799080781704379,2.1717127690135585,3.678444073512841,-1
0.0291117920121627,0.658488959208358,0.0525971123157437,0.8252128642647457,0.0367509865429187,0.9935402262132672,0.0141035608662331,0.996978633791028,0.0005272587755642,0.2,0.9511004816138592,0.780858788109765,0.1381801661105446,0.4,0.0,0.4857983575364047,0.2048666254253339,0.2857143,0.1550963886618298,0.0016522533084102,0.0,0.0,3.7747437266076687,3.840285618643816,2.5167267693076893,3.043093000982898,4.3281757393006695,3.781881922239833,4.095218014361546,3.721623323615127,3.876913469577932,4.094358251815647,3.926550708019053,2.665013612658029,3.386989292053725,2.5406001286414344,4.474038228530206,-1
0.0708123210907699,0.9789066174531702,0.000138555854662,0.9515789756552664,0.0007979249646785,0.999871810588825,0.000554012463397,0.9998619579512756,1.8289283138515463e-08,0.2,0.9527552544804272,0.9502267559249036,0.4408735860053609,0.2,0.1666666666666666,0.3959639724125459,0.0726323535640721,0.0625,0.6152694576230977,0.1642082176843163,0.0,0.0,4.486264700738741,4.54854813187917,3.2795064180240323,3.368692800360863,4.443378726061462,3.989625613114667,4.647918529407454,4.374811832527084,4.523594492760213,4.457125772809728,4.675023963065641,3.2234362602175524,3.539779283805283,3.12928034318621,4.898431291609345,-1
0.0346199315532751,0.8310906904377493,0.0130983664270986,0.3507212299976719,0.0681423355589223,0.9938815913413056,0.1991875274351473,0.979478740953134,0.0018885859696106,0.2,0.0,0.8793017886785371,0.4528464529514741,0.0,0.0,0.5134326471212894,0.3266479581618357,0.1666667,0.1362870183740093,0.0011401171597511,0.0,0.0,3.469048324493544,3.31168866318445,2.509620527321196,2.27328852239598,3.392133138290707,3.054977524115537,3.1612191282108943,3.068961358232024,3.5631851153216094,3.0846001558386624,3.07383680591766,2.2990381407662093,2.9293755900126826,1.9348689508455852,3.5905932642676257,-1
0.8607479167447849,0.8898599259913913,0.0002413812008103,0.9554211915843146,0.0006170169458446,0.9998736789441696,7.731852089756353e-05,0.9998640259174916,3.8187918380854646e-11,0.6,0.9760145573886184,0.9514253477792978,0.083905344291463,0.4,0.1666666666666666,1.0,0.0056285137275593,0.0,0.8002415543666946,0.4332471043034054,0.2731710605416527,0.0,6.139057574858671,5.751359018612692,4.3234988090473685,4.414841561967144,6.141250252291201,5.218275112991084,5.6507653538134335,5.468771636067829,5.722025195743201,5.053671563059436,5.479569946105936,4.088410501446096,3.978625160790414,4.227609030777091,5.209781599559545,1
0.0196696848740727,0.5739308494017769,0.1449750793161944,0.6878844972770252,0.1437888236856699,0.9445042900150368,0.079776761853346,0.9637856726839644,0.014574643824143,0.2,0.953255145795868,0.8537055335396049,0.1210341239810605,0.2,0.0,0.3551517205746254,0.3099189414329498,0.0,0.1055260494241419,0.000568908692151,0.0,0.0,3.4920512812210496,3.341936963670636,2.3714912696576502,2.853461771167434,4.009062153605869,3.4149852621277077,3.799525883570904,3.499204604071578,3.6020010339307444,3.853972477300644,3.524712681721829,2.629588532473867,3.0622121441536025,2.4074133655280425,4.173164471656506,-1
0.0133754644948406,0.2545329792305165,0.5653708631385455,0.0255173944778006,0.9989446470608448,0.1409460008810612,0.9928463274903488,0.0,0.8990766359508113,0.2,0.0,0.0,1.0,0.0,0.0,0.3342360218751494,0.4140846385099572,0.0,0.0614604358086636,0.0001562479003809,0.0,0.0,2.576745961973415,2.123231547897216,3.504460348729193,3.2277470298847843,3.1477560520943344,2.8854388076405,3.0310997374266657,2.5871025138585053,2.8471064600027725,1.904378592394183,2.102812681109834,3.502138416330644,2.021626405912818,2.9963304306101515,2.9926938725200194,-1
0.0558629776552246,0.7962862459281551,0.0099150778951838,0.4296690339467975,0.03775582222006,0.9978101427317508,0.0798673827962804,0.9947479855855638,0.0002961820584143,0.2,0.0,0.9327673026644256,0.3742651273382518,0.0,0.3333333333333333,1.0,0.202497906993648,0.2857143,0.171840650274417,0.0022373971529978,0.0,0.0,3.9174046573209873,3.820214908457389,2.8934957186854326,2.5195755982547783,3.950630728632796,3.731191437512509,3.378484070408992,3.083111925758359,4.29514330842879,3.3631780093014707,3.231650003919829,2.6411129844855297,3.30060479098874,2.152686608727653,3.88498883263324,1
0.0094416786481111,0.9102900382692664,0.0082784855485457,0.7677212006756419,0.0296596899072785,0.9967772511034484,0.0581667725126646,0.9926795048957336,0.0007982129725379,0.2,0.0,0.927681482931621,0.3843171155650712,0.0,0.3333333333333333,0.7215076802749919,0.5138529305487938,0.25,0.1523524492140425,0.0015685546675563,0.0,0.0,4.082745864082462,3.8339536753947674,3.20256285537534,3.002822539870172,3.99355206400372,3.921597962119346,3.843783400206588,3.634914367212412,4.426061321725946,3.683502221135608,3.5324099717829958,3.125513845919957,3.6053740618332593,2.3977386631881306,4.354389169561095,1
0.0133759436545855,0.6360224001491042,0.1171255087837367,0.8755541375759412,0.0542788623925672,0.9802315214097604,0.0139270173053351,0.9939044321047804,0.002276035359108,0.2,0.9466633840278094,0.0,0.0668012937579135,0.2,0.0,0.4857821140157082,0.3177978487921222,0.1666667,0.1122811252505662,0.0006701326577675,0.0,0.0,3.439706466499874,2.900661376016327,2.436495213450951,2.9661567941955767,3.862143380299168,3.553199785428605,3.807065696165796,3.194954054994143,3.05088479582639,3.787514802326388,3.401061743265958,2.1388690247718265,3.0713700789053693,2.2272598038532285,4.218578625099471,-1
0.0110149032879226,0.8490607120312514,0.0220867421347486,0.8127072057589009,0.0376569915212873,0.9936606449264496,0.0354038534980838,0.9929356252314914,0.0012124295331221,0.2,0.0,0.0,0.3931827096541195,0.0,0.0,0.5785299099391532,0.5116170350061522,0.6666667,0.1938335903420716,0.003225706176363,0.0,0.0,3.6082429150858006,3.1891350242802847,2.9242661774620804,2.7020416948953616,3.552342386640452,3.668280544261554,3.816472066165068,3.133967509346395,3.378860655350951,3.28457271594096,3.138347672090088,2.315530189226187,3.1428491645698973,2.1810231943193976,4.146502354779356,1
0.0275385178041017,0.730637689593811,0.0407891997021641,0.7283824866622065,0.0560532210812104,0.9903102402865904,0.0426628237614914,0.9912748285256744,0.0015457777420345,0.2,0.9604678798208232,0.984637358487506,0.3732675375190437,0.2,0.1666666666666666,0.590830992799924,0.2462080111027385,0.0,0.1493352697068623,0.0014802138650228,0.0,0.0,3.960351784895878,3.8797083271175663,2.8265260838242896,3.051583535275788,4.381735827843497,3.826177883952401,4.081036458012776,3.864052439394492,4.181267064738638,4.280894250726605,3.9623732933361855,2.983497472350545,3.468139059564727,2.670989409132788,4.461126500068506,-1
0.1691595282852299,0.8661849623575398,0.0029297632892204,0.9946646170367384,0.0006589733943348,0.9998709527982672,0.0,0.9998640430512196,2.7044147840487223e-09,0.0,0.946486490538101,0.0,0.0560194516017547,0.2,0.0,0.2709014517781986,0.0679875528219373,0.04878049,0.166344578792602,0.002030635356469,0.0,0.0,3.387492925030839,2.960186141544205,2.1556527532388583,2.821104422966179,3.396904358941228,3.254529615561219,3.697279449660428,3.250322548999124,2.862630344189109,3.756054855866948,3.687763207224016,1.9516666551317623,2.972784274301931,2.108773568102201,4.110481835308049,1
