@relation credit-g

@attribute X1_f1 numeric
@attribute X1_f2 numeric
@attribute X1_f3 numeric
@attribute X1_f4 numeric
@attribute X1_f5 numeric
@attribute X1_f6 numeric
@attribute X1_f7 numeric
@attribute X1_f8 numeric
@attribute X1_f9 numeric
@attribute X1_f10 numeric
@attribute X1_f11 numeric
@attribute X1_f12 numeric
@attribute X1_f13 numeric
@attribute X1_f14 numeric
@attribute X1_f15 numeric
@attribute X1_f16 numeric
@attribute X1_f17 numeric
@attribute X1_f18 numeric
@attribute X1_f19 numeric
@attribute X1_f20 numeric
@attribute X2_f1 numeric
@attribute X2_f2 numeric
@attribute X2_f3 numeric
@attribute X2_f4 numeric
@attribute X2_f5 numeric
@attribute X2_f6 numeric
@attribute X2_f7 numeric
@attribute X2_f8 numeric
@attribute X2_f9 numeric
@attribute X2_f10 numeric
@attribute X2_f11 numeric
@attribute X2_f12 numeric
@attribute X2_f13 numeric
@attribute X2_f14 numeric
@attribute class {-1,1}

@data
1.0,0.2941176470588235,1.0,0.3,0.1299108616705183,0.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.0,0.4821428571428571,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,5.093448670440156,4.6889848072808,5.239541820378002,3.628616398143468,5.224442165793264,4.122897995325927,4.439758002778672,5.74131965187989,5.420112159386964,5.339188812725,5.4810401055570095,5.839764832947419,6.023139220337332,5.980472453155072,-1
1.0,0.1176470588235294,1.0,0.3,0.039947177286233,1.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.2857142857142857,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,5.774377592411078,5.846228229966268,5.6231580933089305,3.739807363706568,6.167607636398237,4.3683027511346015,4.397990538387004,5.47975263855052,5.404357822519849,6.407277987172676,5.794503453523328,5.681348538423404,6.618784907849688,5.855642129304272,-1
0.0,0.3823529411764705,0.5,0.2,0.118631011334874,0.0,0.75,1.0,0.3333333333333333,0.0,1.0,0.0,0.0714285714285714,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,3.0415311132409704,3.440715287835056,3.12113395729421,2.687002589818205,3.4240659604750348,3.0155190759764245,2.5453082595340653,3.344955753887373,2.67472232705812,3.226837981966904,3.859308547976703,2.924424217411089,3.6496642297869455,3.2555637492493528,1
0.6666666666666666,0.0294117647058823,1.0,0.0,0.0577198195223946,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.9821428571428572,1.0,0.5,0.6666666666666666,0.0,1.0,0.0,1.0,4.406388046973281,4.406506938427827,4.519381723001517,2.885405870686768,4.683941872002131,4.126625916958114,3.0328671204493243,3.649141666650089,4.759160826526704,5.173905246228794,3.7426685341924566,5.567919314878745,4.357431563487572,4.5895054692829085,-1
1.0,0.1176470588235294,0.5,0.1,0.1207769340816551,1.0,0.25,0.3333333333333333,1.0,0.0,1.0,0.6666666666666666,0.125,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,5.018761302230341,4.827781106442211,4.672032520909903,2.5990474232971086,5.524399830070919,4.045972660983517,2.7920766007343234,3.931268679970119,5.117279612046744,5.051958525660008,4.805452988106996,4.784658272586992,5.515296841178008,5.402289323528388,-1
0.0,0.2941176470588235,0.5,0.3,0.086552217453505,0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.1964285714285714,0.5,0.5,0.0,1.0,1.0,0.0,0.0,3.74227510703418,4.071644261123575,3.914927011578169,1.9917188424348344,3.8172812608926,3.059172064494943,3.988839759449686,3.097418513271759,2.897832150577547,3.725322956697071,4.262358106681826,4.473962608710463,3.6706019309521394,3.2885758239409237,1
1.0,0.1176470588235294,1.0,0.3,0.1145042368218333,1.0,1.0,0.0,0.6666666666666666,0.5,1.0,0.0,0.5357142857142857,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,5.709826240811466,5.904184161050733,5.779523705369726,3.6415592527732623,6.272742821202796,4.468350604321977,3.7092880755015054,5.258709721438081,6.6069385353668455,5.856949277810812,5.3498930328699466,5.836717739103788,6.576750514695808,6.318591987234252,-1
0.0,0.25,1.0,0.0,0.0743919885550786,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.1964285714285714,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,4.40860247679036,5.193467686890703,5.104513443943276,3.437455808467989,5.468459821059101,4.58278090330627,4.127126932218202,4.5462932121482345,4.964381991407375,4.800252169445338,5.255274371048126,5.277001344553072,5.459913871338097,5.417504293174225,-1
1.0,0.1176470588235294,0.5,0.2,0.0817651590183779,0.0,0.75,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.2142857142857142,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,3.875435749093798,3.548787550453672,3.3450895015668123,2.666575823702796,3.9876102690533104,2.9264285314156195,2.397394467702715,3.932389053219005,3.566840501062905,4.183453695358665,4.010483161630837,3.606226229140997,4.203623018199443,3.892800786283708,-1
0.0,0.2941176470588235,0.5,0.0,0.0655882029272587,0.0,0.75,1.0,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0714285714285714,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,3.387116444712934,3.8026060143333433,3.6247599298584823,2.6940542333246134,3.954104474705338,3.2117406782747056,2.8461964885151905,3.812360297592201,2.750468594081252,3.830454831129757,3.965025407111951,3.3416019920298905,3.834891077516984,3.3259109448341606,1
1.0,0.2058823529411764,0.5,0.3,0.0661934631891713,0.0,0.25,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.125,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,3.414933919227396,2.870253708997466,2.748776120153974,1.960373942423808,3.195853961051947,2.1747197182088294,2.431085614442531,3.2502987570222888,3.097470084854319,3.444223961242027,3.5061867820280543,3.582214055335927,3.370700276154865,3.619023646886452,-1
1.0,0.1176470588235294,1.0,0.9,0.1123583140750522,0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.4107142857142857,0.5,0.5,0.3333333333333333,1.0,0.0,1.0,0.0,5.326916948110981,4.678047612093479,5.447829677939388,2.906707444148671,5.342863603416155,4.002766560610412,4.31771050508272,4.600708260465438,5.2677709010629465,4.92180574540072,5.802887648558677,6.054953289354717,5.357802370909587,5.280347689854439,1
0.0,0.2941176470588235,1.0,0.1,0.148949048090679,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.3333333333333333,0.7857142857142857,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,4.6968238040489405,5.569842587393655,5.662561630788163,4.088311214768797,5.612741112278205,5.159474435307547,4.069178513493544,4.9643767308089455,5.322668299328327,4.990388695570977,5.571503407359961,5.404353284882997,5.933876891112391,5.285699057999518,-1
1.0,0.0294117647058823,1.0,0.0,0.3582590513920986,0.0,0.75,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.4642857142857143,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.0,5.75691760628653,6.318674894951261,5.594016667901134,2.9430038643562937,6.548550542116516,4.608966074602892,4.030512893790114,5.761635065496411,6.024626933462083,6.552591472236196,5.881689548036354,6.608939844980379,5.583745383731944,5.558786683944363,-1
1.0,0.1176470588235294,1.0,0.0,0.0371959942775393,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3392857142857143,1.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0074570844158384,2.418644810579893,2.3575159064854883,1.334889009850075,3.255731489034805,2.1751276374609123,1.255361663570163,2.6322999314060054,3.2782369332247896,3.474138887257906,2.8167041205368557,3.305504171964193,3.1132107102975457,2.869427930325556,-1
0.3333333333333333,0.25,1.0,0.9,0.1871904919115219,0.0,0.75,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.1428571428571428,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,4.216579327066452,4.155286511774143,4.231252677818428,2.7596302027503468,4.499716245069028,3.342796626496694,3.4653774502659926,4.218706358955146,4.184071998395442,4.592100738310038,4.883577829227605,4.403469378095728,4.134596108031376,4.235420035989343,-1
0.3333333333333333,0.25,0.5,0.9,0.1384945526576428,0.25,1.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.75,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,3.0569564315042066,3.7774103888552686,4.047422795690528,3.077842266388667,2.970737080156365,2.713457551481285,3.339566969767344,3.730872193049992,2.9420836020676067,3.552779677306375,3.698858231690517,3.306447068932119,3.8819793402648863,3.0262817685623644,1
1.0,0.6470588235294118,1.0,0.1,0.6239683063717398,0.25,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0892857142857142,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,3.5321373375391603,3.517032826908033,3.554455268079274,1.6991068776166216,4.211737201531787,3.246781084098574,2.6279720786045355,4.423959283840537,4.347331228785418,4.201952720338147,3.801937845646602,3.975221843511142,4.328308057663358,3.691932731221924,1
0.3333333333333333,0.0735294117647058,1.0,0.2,0.0918344888301969,0.0,0.75,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,4.078932058295228,4.685607050122037,4.382522601726335,3.2113298861719657,4.785752645738255,3.9329867917250025,3.209557496907003,4.078869029263872,4.435609106907002,4.377731271423466,5.019556978442859,4.662963037431124,4.91746053248866,4.745521157810644,-1
1.0,0.1617647058823529,0.5,0.3,0.0625068779575217,1.0,0.5,1.0,1.0,0.0,0.3333333333333333,0.0,0.375,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,4.778936775048214,4.714986015220292,4.733545509103536,3.302738771928421,4.899491255040494,4.0764833706458905,3.4269250435610985,3.914615730332408,4.993082032398006,4.705174766733478,4.974389887974292,4.968609229057934,5.87018843904143,5.924795181360141,-1
1.0,0.1176470588235294,0.5,0.9,0.0710905689446462,0.0,0.75,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3035714285714285,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,5.296036889105089,5.1824674169953,5.1796594182437055,3.3092058562994797,5.523020059188424,3.955369555488062,3.3999284540765675,4.707186868710572,5.197106466638217,5.312605539265061,5.5181116859250565,5.102236760153716,5.179724509300309,5.269633789982904,-1
1.0,0.2941176470588235,1.0,0.2,0.0978320677891493,0.0,0.75,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.1964285714285714,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,3.922244143000027,3.6984787991460655,3.603466537541349,2.288027164655616,4.310414781147752,3.011416290271633,2.779147552280785,4.232733421429852,4.231878736093846,4.606088220271245,4.091324803323757,4.40176278844145,4.320354229854345,4.370747227498562,-1
1.0,0.3823529411764705,0.25,0.1,0.3980961813579839,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.6071428571428571,0.0,0.5,0.0,1.0,0.0,1.0,0.0,4.1911595568283,4.235011133168987,4.460634535650243,2.569185112586702,4.113146328690955,3.6121856384823694,3.695488705495591,3.717035114667168,4.783414694793546,3.645492310165317,4.02439426213143,4.695163141524811,5.2000445510997775,4.848244589592222,1
0.3333333333333333,0.6470588235294118,0.0,1.0,1.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.2321428571428571,0.0,0.5,0.0,1.0,0.0,1.0,1.0,4.212168521461877,4.719525493994939,4.735365640212317,2.9789250762156003,4.358122096630561,4.204173359028897,3.799871124022984,4.044435290491148,5.498066445232387,3.717069889404848,4.161334050307383,4.583582667030792,3.70813256346318,5.00752473287328,1
1.0,0.4705882352941176,0.5,0.3,0.197259821723341,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.4642857142857143,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,5.189097744616957,5.614749255244401,5.265615878013368,3.6253826360496784,5.75869916995162,4.537818097640593,3.2062514055994464,4.62483097081341,5.684181250124051,5.537840805672034,4.870293123148569,4.898011515896091,6.225641920808015,5.751116694080261,-1
0.3333333333333333,0.0735294117647058,1.0,0.6,0.0688345988775173,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.2678571428571428,1.0,0.5,0.3333333333333333,1.0,0.0,1.0,0.0,4.851347694747789,5.467053674116414,5.126402397857166,3.3008655436512213,5.556647220799234,3.904524945482094,3.7226928695157824,4.857773064158185,5.017211122521307,5.154985951050009,5.379003005801268,5.160104617667574,4.8565585706675085,4.828071597860862,1
0.0,0.2058823529411764,0.5,0.3,0.1617695609111918,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0892857142857142,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,2.635090410121043,2.871076184399985,2.516732844277566,1.994880093681534,2.8381546833764286,2.2532849872968046,2.239054266459743,2.6693644408173003,2.588270631797813,2.7802716529801272,3.099071391244486,2.69327200078971,2.606051558268936,2.799220972308574,1
1.0,0.2058823529411764,1.0,0.0,0.0442940464399691,0.0,0.25,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.1964285714285714,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,3.938174651072632,3.431735956208912,3.486261964663206,2.225191390264928,4.066412030580339,2.8423241146672806,3.077565410551332,4.009613577701022,3.701861043409529,4.251539991233729,4.110362683401034,4.592281641371205,4.2507356787900346,4.127430168918266,-1
0.3333333333333333,0.4705882352941176,0.5,0.6,0.1904368878617805,1.0,0.5,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.1428571428571428,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,4.305325158020247,4.586034529271726,4.372989712410989,2.638279957866266,4.504173017928288,3.4700538351561905,3.619477348431147,3.5899973412055863,4.337216548641122,4.603753552314027,4.352817147221284,4.252241923316319,4.698142528111654,4.783790179450163,-1
1.0,0.0294117647058823,0.5,0.3,0.0147463409265984,0.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.1785714285714285,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,3.3855667888888465,3.0212908398334,2.742134340533533,2.175631062387521,3.156149406519491,2.0700043606421548,2.4523412699788936,3.378422736623827,3.071064823541994,3.5255965291205884,3.543773799080129,3.511191605171602,3.378781135389363,3.632948383014293,-1
0.0,0.2941176470588235,0.25,0.3,0.0713106635853417,0.0,0.75,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0892857142857142,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.9108234770262245,2.970012840862463,3.924257362475767,2.47092823235354,3.042344736771938,2.506294478747692,3.6017965769734994,3.5732884250847494,2.926260889491388,2.7160831675381942,3.111424117708962,3.360852022217824,3.8167896829202497,3.5130521192753967,1
1.0,0.2941176470588235,1.0,0.6,0.0922746781115879,1.0,0.5,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.25,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,5.778651522550897,5.756334506544716,5.797129149582046,3.370484417291523,6.217192753518751,4.397413787122955,4.165115313972499,4.766787534975129,5.777017961118966,6.059773410030619,5.554735848124983,6.011869325551497,6.254044047657866,6.008284106615809,-1
0.3333333333333333,0.1176470588235294,0.0,0.2,0.1496093320127655,0.0,0.25,1.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.1071428571428571,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,3.1378590823271555,2.7271935830610663,3.0178999623918354,2.3258585066762585,3.042549483432988,2.633610548915508,2.428789443196963,3.1443427250015734,2.116425388247059,3.1439575343255983,3.462136348398769,2.856432680500628,3.0422873332107327,3.031837578773125,1
0.0,0.2352941176470588,1.0,0.0,0.1092219654451414,0.0,0.5,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,3.684046927081064,3.59044478328141,4.65292022868277,2.7705363243158856,4.001843347293404,3.5093927662328066,4.340937097124237,3.914995539488334,4.6110579644494525,3.256608894010849,3.514723811490517,5.19757572600252,4.503295008400701,4.943250819024128,1
0.0,0.1617647058823529,0.5,0.0,0.0809398041157697,0.0,0.25,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3035714285714285,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,2.775955409511197,2.823035724479806,2.692276742192448,1.9195292409639484,3.0600017191240445,2.630853344478192,2.075382388786676,2.627433332389168,2.79202066485096,2.7442464935094804,3.169327996314939,2.86134967014446,2.950326750390923,2.830353243153599,-1
1.0,0.1176470588235294,0.5,0.2,0.0835259161439418,0.0,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0892857142857142,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.0021941651818738,2.546250259726285,2.4148772490099595,1.9992089170718772,2.952663596378248,2.237827948131975,1.8864967020938224,3.108471318691017,2.896571515176057,3.3097160252045046,3.3744529317260428,3.104932565306133,3.3685403662333733,3.615796731588656,-1
0.0,0.2058823529411764,0.0,0.9,0.1570375261362386,0.0,0.75,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.2142857142857142,0.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,2.751741754018542,3.416337301656775,3.628614840911008,2.4597367625190887,2.7895997538549038,2.560757915969387,3.421123023584431,2.665714634382843,3.1514760730944387,2.4166137101324257,3.441056761955936,3.190920095780475,3.119289931600452,3.5983026254389845,-1
0.3333333333333333,0.1617647058823529,0.75,0.5,0.0694398591394299,0.75,0.5,0.6666666666666666,1.0,0.0,0.6666666666666666,0.3333333333333333,0.75,0.5,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,4.311713509011686,4.423990673948009,4.853369063478405,3.0179450263406933,4.42692977726157,3.812652128688596,3.84738161855229,3.965573703379971,4.450835332962461,4.401046274380586,4.632211651361958,4.588131557010581,5.127509768552774,4.443966248702726,1
0.6666666666666666,0.0294117647058823,1.0,0.0,0.0601408605700451,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.4821428571428571,1.0,0.5,0.3333333333333333,0.6666666666666666,1.0,0.0,1.0,5.312686288214572,5.71301937084462,4.961177723240984,3.211311695645596,5.909990728634541,4.429635009898226,3.493761867069104,4.74664912407092,5.386237256931469,5.896231054326502,4.878253147615023,5.83425873471787,5.062323994001239,5.107727268625183,-1
0.0,0.1176470588235294,0.25,0.8,0.0048971057554748,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.4642857142857143,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,2.4376996632579964,3.203567885606752,3.4076888905167007,2.644376589662361,2.3220455551381347,2.3036505540473997,3.608543491710913,2.802857466473798,2.6651874351672435,2.632221303995217,3.337328179591568,3.0155986793790523,3.296666601083313,3.2716096343472354,-1
0.6666666666666666,0.5588235294117647,0.0,0.9,0.3322878837900297,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.25,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,3.644359236990427,3.192197782231281,3.5336375340340616,2.289727350983826,3.2585655281985093,2.5530225252370164,2.841461692806769,3.5742437344206137,2.9926039780866054,3.723973440172957,3.559547401501028,3.4498611345141685,2.9957389900758877,3.416676560557378,-1
0.3333333333333333,0.4705882352941176,0.5,0.0,0.6679322108506658,1.0,0.5,0.0,0.6666666666666666,0.0,1.0,1.0,0.3214285714285714,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,5.324869240660424,6.032987646555318,5.631545976493151,3.236998328575916,6.275952968407308,5.136512999988693,3.917825759571168,4.736609036844325,6.206007830336742,5.687104055116356,5.038705649208088,5.333242084299726,5.829128506700083,5.730677954997828,1
0.0,0.1176470588235294,0.0,0.3,0.327335754374381,0.0,0.5,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.1607142857142857,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,3.284461035989611,3.463214127253302,3.793830381578613,2.955049969488814,3.528089542799961,3.5396626909013915,3.061085319249204,3.2722281931863284,3.1398011728844857,3.239942979262608,4.011561802238472,3.535185797326996,3.573825133060188,4.197672185628089,1
0.6666666666666666,0.5588235294117647,1.0,0.1,0.2501375591504347,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,0.6607142857142857,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,5.316186773405332,5.979469231133908,5.643447229346206,3.854453768505127,5.943476977075582,4.819109772914775,4.534465123439368,5.835200372718579,5.660624913483388,5.955680997973977,5.775191428121572,5.814277792581467,6.324412032404988,5.474873477496166,-1
1.0,0.6470588235294118,1.0,0.6,0.3224386486189061,0.0,0.5,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.2142857142857142,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.0,4.848982855278591,5.1142965482563,5.122975482328304,2.1679526874614705,5.593549454280564,3.87424855769868,3.854233600754349,4.717748914638577,6.032801205846653,4.907870747495845,4.89717525130756,5.596574109820198,5.22569649372527,5.011691734436401,-1
0.0,0.2941176470588235,0.0,0.2,0.2123913282711566,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.0714285714285714,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,3.2561425542606166,4.265075664353801,3.9052301160257112,2.1741422015295,3.7111923672462215,2.972924563521611,3.628548921111877,3.797353903823328,2.574322809137402,3.881141666562136,3.756470469096855,3.5292019497801883,3.5002319675554547,3.004099000083571,1
